ChemicalName,Data,Measurement,Date
Nitrite,,,1990-11-01
Nitrite,,,1991-04-22
Nitrite,,,1991-04-22
Nitrite,,,1992-04-30
Nitrite,,,1992-04-30
Nitrite,,,1984-07-18
Nitrite,,,1984-07-18
Nitrite,,,1990-05-22
Nitrite,,,1990-05-22
Nitrite,,,1990-07-10
Nitrite,,,1990-07-10
Nitrite,,,1990-08-08
Nitrite,,,1990-08-08
Nitrite,,,1990-11-02
Nitrite,,,1990-11-02
Nitrite,,,1991-04-18
Nitrite,,,1991-04-18
Nitrite,,,1992-04-29
Nitrite,,,1992-04-29
Nitrite,,,1985-06-05
Nitrite,,,1985-06-05
Nitrite,,,1985-06-03
Nitrite,,,1985-06-03
Nitrite,,,1985-06-28
Nitrite,,,1985-06-28
Nitrite,,,1990-05-21
Nitrite,,,1990-05-21
Nitrite,,,1990-07-09
Nitrite,,,1990-07-09
Nitrite,,,1990-08-08
Nitrite,,,1990-08-08
Nitrite,,,1990-10-31
Nitrite,,,1990-10-31
Nitrite,,,1991-04-16
Nitrite,,,1991-04-16
Nitrite,,,1985-05-23
Nitrite,,,1985-05-23
Nitrite,,,1985-06-03
Nitrite,,,1985-06-03
Nitrite,,,1984-07-18
Nitrite,,,1984-07-18
Nitrite,,,1985-08-23
Nitrite,,,1985-08-23
Nitrite,,,1985-06-27
Nitrite,,,1985-06-27
Nitrite,,,1990-05-22
Nitrite,,,1990-05-22
Nitrite,,,1990-07-10
Nitrite,,,1990-07-10
Nitrite,,,1990-08-06
Nitrite,,,1990-08-06
Nitrite,,,1990-11-01
Nitrite,,,1990-11-01
Nitrite,0.01,mg/l as N,1991-04-16
Nitrite,,,1991-04-16
Nitrite,,,1992-04-30
Nitrite,,,1992-04-30
Nitrite,,,1984-07-18
Nitrite,,,1985-06-28
Nitrite,,,1985-06-28
Nitrite,,,2003-06-11
Nitrite,,,2003-06-11
Nitrite,,,1985-06-04
Nitrite,,,1985-06-04
Nitrite,,,1992-04-29
Nitrite,,,1992-04-29
Nitrite,0.01,mg/l as N,1990-05-21
Nitrite,,,1990-07-09
Nitrite,,,1990-07-09
Nitrite,,,1990-08-08
Nitrite,0.03,mg/l as N,1990-08-08
Nitrite,,,1990-10-31
Nitrite,,,1990-10-31
Nitrite,,,1991-04-17
Nitrite,0.01,mg/l as N,1991-04-17
Nitrite,,,1992-04-29
Nitrite,0.01,mg/l as N,1992-04-29
Nitrite,0.010,mg/l as N,1984-07-18
Nitrite,0.099,mg/l asNO3,1985-06-05
Nitrite,0.030,mg/l as N,1985-06-05
Nitrite,0.033,mg/l asNO3,1985-06-25
Nitrite,0.010,mg/l as N,1985-06-25
Nitrite,,,1985-08-23
Nitrite,,,1985-08-23
Nitrite,,,1985-05-22
Nitrite,,,1985-05-22
Nitrite,,,1985-05-22
Nitrite,,,1985-05-22
Nitrite,,,1985-06-25
Nitrite,,,1985-06-25
Nitrite,,,1985-05-23
Nitrite,,,1985-05-23
Nitrite,,,1985-06-03
Nitrite,,,1985-06-03
Nitrite,,,1985-06-07
Nitrite,,,1985-06-07
Nitrite,,,1985-06-27
Nitrite,,,1985-06-27
Nitrite,,,1985-06-06
Nitrite,,,1985-06-06
Nitrite,,,1985-06-06
Nitrite,,,1985-06-06
Nitrite,,,1985-05-23
Nitrite,,,1985-05-23
Nitrite,,,1985-08-22
Nitrite,,,1985-08-22
Nitrite,,,1984-07-19
Nitrite,,,1985-06-26
Nitrite,,,1985-06-26
Nitrite,0.033,mg/l asNO3,1985-06-26
Nitrite,0.010,mg/l as N,1985-06-26
Nitrite,,,1989-10-10
Nitrite,,,1989-10-10
Nitrite,,,1989-10-10
Nitrite,,,1989-10-10
Nitrite,,,1989-10-10
Nitrite,,,1989-10-10
Nitrite,,,1985-08-21
Nitrite,,,1985-08-21
Nitrite,,,1985-06-06
Nitrite,,,1985-06-06
Nitrite,,,1985-08-22
Nitrite,,,1985-08-22
Nitrite,,,1985-08-22
Nitrite,,,1985-08-22
Nitrite,,,1985-06-06
Nitrite,,,1985-06-06
Nitrite,,,1989-10-12
Nitrite,,,1989-10-12
Nitrite,,,1989-10-12
Nitrite,,,1989-10-12
Nitrite,,,1985-06-27
Nitrite,,,1985-06-27
Nitrite,,,1985-06-28
Nitrite,,,1985-06-28
Nitrite,,,1984-07-29
Nitrite,,,1985-06-06
Nitrite,,,1985-06-06
Nitrite,,,1984-07-29
Nitrite,,,1984-07-29
Nitrite,,,1984-07-19
Nitrite,,,1984-07-29
Nitrite,0.033,mg/l asNO3,1985-06-26
Nitrite,0.010,mg/l as N,1985-06-26
Nitrite,,,1985-08-21
Nitrite,,,1985-08-21
Nitrite,,,1985-06-26
Nitrite,,,1985-06-26
Nitrite,,,1984-07-19
Nitrite,,,1984-07-19
Nitrite,,,1984-07-19
Nitrite,,,1984-07-19
Nitrobenzene,,,2005-06-22
Nitrobenzene,,,2005-06-22
Nitrobenzene,,,2005-06-22
Nitrobenzene,,,2005-06-21
Nitrobenzene,,,2005-06-22
Nitrobenzene,,,2005-06-21
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2001-02-13
Nitrobenzene,,,2001-02-13
Nitrobenzene,,,2001-02-13
Nitrobenzene,,,2001-02-13
Nitrobenzene,,,2001-02-13
Nitrobenzene,,,2001-02-13
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2005-06-21
Nitrobenzene,,,2005-06-21
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2004-08-11
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2005-06-21
Nitrobenzene,,,2005-06-22
Nitrobenzene,,,2004-08-12
Nitrobenzene,,,2004-08-11
Nitrobenzene,,,2004-08-11
Nitrobenzene,,,2004-08-11
Nitrobenzene,,,2004-08-10
Nitrobenzene,,,2004-08-11
Nitrobenzene,,,2004-08-11
Nitrobenzene,,,2004-08-10
Nitrobenzene,,,2004-08-11
Nitrobenzene,,,2004-08-11
Nitrobenzene,,,2004-08-11
Nitrobenzene,,,2001-03-01
Nitrobenzene,,,2004-08-11
Nitrobenzene,,,2004-08-10
Nitrobenzene-D5,81,%,2005-06-22
Nitrobenzene-D5,83,%,2005-06-22
Nitrobenzene-D5,84,%,2005-06-22
Nitrobenzene-D5,76,%,2005-06-21
Nitrobenzene-D5,94,%,2005-06-22
Nitrobenzene-D5,78,%,2005-06-21
Nitrobenzene-D5,62,%,2004-08-12
Nitrobenzene-D5,72,%,2001-02-13
Nitrobenzene-D5,87,%,2001-02-13
Nitrobenzene-D5,61,%,2001-02-13
Nitrobenzene-D5,70,%,2001-02-13
Nitrobenzene-D5,67,%,2001-02-13
Nitrobenzene-D5,80,%,2001-02-13
Nitrobenzene-D5,69,%,2004-08-12
Nitrobenzene-D5,45,%,2004-08-12
Nitrobenzene-D5,72,%,2004-08-12
Nitrobenzene-D5,96,%,2005-06-21
Nitrobenzene-D5,94,%,2005-06-21
Nitrobenzene-D5,68,%,2004-08-12
Nitrobenzene-D5,48,%,2004-08-11
Nitrobenzene-D5,77,%,2004-08-12
Nitrobenzene-D5,49,%,2004-08-12
Nitrobenzene-D5,59,%,2004-08-12
Nitrobenzene-D5,53,%,2004-08-12
Nitrobenzene-D5,45,%,2004-08-12
Nitrobenzene-D5,38,%,2004-08-12
Nitrobenzene-D5,66,%,2004-08-12
Nitrobenzene-D5,43,%,2004-08-12
Nitrobenzene-D5,89,%,2005-06-21
Nitrobenzene-D5,95,%,2005-06-22
Nitrobenzene-D5,68,%,2004-08-12
Nitrobenzene-D5,68,%,2004-08-11
Nitrobenzene-D5,62,%,2004-08-11
Nitrobenzene-D5,56,%,2004-08-11
Nitrobenzene-D5,52,%,2004-08-10
Nitrobenzene-D5,57,%,2004-08-11
Nitrobenzene-D5,66,%,2004-08-11
Nitrobenzene-D5,42,%,2004-08-10
Nitrobenzene-D5,74,%,2004-08-11
Nitrobenzene-D5,83,%,2004-08-11
Nitrobenzene-D5,70,%,2004-08-11
Nitrobenzene-D5,47,%,2001-03-01
Nitrobenzene-D5,51,%,2004-08-11
Nitrobenzene-D5,86,%,2004-08-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.48,mg/l,2000-10-03
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.68,mg/l,2001-01-24
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.70,mg/l,2001-04-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.45,mg/l,2001-05-08
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.43,mg/l,2001-08-28
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1985-06-19
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1985-06-19
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.29,mg/l,2000-10-05
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.67,mg/l,2001-01-23
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.72,mg/l,2001-04-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.50,mg/l,2001-05-08
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.37,mg/l,2001-08-28
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1985-06-19
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1985-06-19
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1985-06-19
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1985-06-19
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.0,mg/l,1985-06-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",4.4,mg/l NO3,1985-06-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.2,mg/l,2000-10-03
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.2,mg/l,2001-01-23
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.1,mg/l,2001-04-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.92,mg/l,2001-05-08
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.88,mg/l,2001-08-28
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.1,mg/l,1985-06-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",4.9,mg/l NO3,1985-06-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1995-07-12
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.3,mg/l,1995-07-12
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.83,mg/l,2000-10-03
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.1,mg/l,2001-01-23
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.1,mg/l,2001-04-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.79,mg/l,2001-05-08
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.81,mg/l,2001-08-28
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.2,mg/l,2003-04-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.0,mg/l,2003-04-17
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.1,mg/l,2003-05-06
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.85,mg/l,2003-05-13
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.84,mg/l,2003-05-21
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.65,mg/l,2003-06-04
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.87,mg/l,2003-07-08
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.82,mg/l,2003-08-06
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.80,mg/l,2003-08-26
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.91,mg/l,2003-10-08
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.1,mg/l,2003-11-05
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.96,mg/l,2003-11-19
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.0,mg/l,2003-12-02
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.2,mg/l,2004-01-08
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.2,mg/l,2004-02-05
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.2,mg/l,2004-03-03
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.0,mg/l,2004-03-24
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.0,mg/l,2004-03-31
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.94,mg/l,2004-04-08
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.86,mg/l,2004-05-04
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.83,mg/l,2004-05-24
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.87,mg/l,2004-06-02
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.83,mg/l,2004-07-14
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.86,mg/l,2004-08-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.81,mg/l,2004-09-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.83,mg/l,2004-09-27
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.23,mg/l,2004-12-09
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.04,mg/l,2005-02-03
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.10,mg/l,2005-04-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.83,mg/l,2005-06-01
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.85,mg/l,2005-08-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.85,mg/l,2005-10-04
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.17,mg/l,2005-12-07
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.16,mg/l,2006-03-02
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1989-08-31
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.62,mg/l,1989-08-30
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.56,mg/l,2000-10-04
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,2001-01-23
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.70,mg/l,2001-04-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.60,mg/l,2001-05-09
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.37,mg/l,2001-08-29
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1989-08-30
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.60,mg/l,1985-06-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",2.7,mg/l NO3,1985-06-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.52,mg/l,1989-08-30
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1989-08-30
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.2,mg/l,1985-06-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",5.3,mg/l NO3,1985-06-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.3,mg/l,2000-10-04
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",2.1,mg/l,2001-01-24
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.4,mg/l,2001-04-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.2,mg/l,2001-05-09
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.1,mg/l,2001-08-29
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1989-08-30
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.5,mg/l,1995-07-12
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.61,mg/l,1989-08-31
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.60,mg/l,2000-10-05
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.3,mg/l,2001-01-24
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.77,mg/l,2001-04-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.59,mg/l,2001-05-09
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.36,mg/l,2001-08-29
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1989-08-31
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.50,mg/l,1985-06-17
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",2.2,mg/l NO3,1985-06-17
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1989-08-31
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.52,mg/l,2000-10-05
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,2001-01-24
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.73,mg/l,2001-04-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.55,mg/l,2001-05-07
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.37,mg/l,2001-08-29
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.37,mg/l,1995-05-31
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.60,mg/l,1995-08-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.77,mg/l,1995-08-16
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1995-09-26
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.83,mg/l,1996-01-23
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.82,mg/l,1996-03-28
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.54,mg/l,1996-04-25
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.53,mg/l,1996-05-14
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.85,mg/l,1996-06-27
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.52,mg/l,1996-07-25
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.44,mg/l,1996-08-27
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.47,mg/l,1996-09-24
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.73,mg/l,1996-12-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.83,mg/l,1997-03-19
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.74,mg/l,1997-04-08
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.40,mg/l,1997-05-07
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.64,mg/l,1997-06-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.44,mg/l,1997-09-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.0,mg/l,1997-12-17
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.69,mg/l,1998-03-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.83,mg/l,1998-04-01
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1998-05-19
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1998-07-29
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.34,mg/l,1998-09-21
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.41,mg/l,2000-10-06
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.90,mg/l,2001-01-22
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.97,mg/l,2001-04-09
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.61,mg/l,2001-05-07
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.37,mg/l,2001-08-27
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.1,mg/l,2000-10-04
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,2001-01-24
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.2,mg/l,2001-04-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.2,mg/l,2001-05-09
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.70,mg/l,2001-08-29
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.6,mg/l,1985-06-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",7.1,mg/l NO3,1985-06-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.70,mg/l,1991-08-12
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",3.1,mg/l NO3,1991-08-12
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1985-06-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1985-06-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.3,mg/l,1987-08-05
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,2008-05-21
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,2008-06-24
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,2008-07-16
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.48,mg/l,2008-08-13
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,2008-09-16
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,2008-10-14
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.3,mg/l,1990-06-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",5.8,mg/l NO3,1990-06-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",8.1,mg/l,1990-06-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",36,mg/l NO3,1990-06-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-07-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-07-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-07-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-07-10
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-08-07
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-08-07
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-08-07
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-08-07
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-11-01
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-11-01
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-11-01
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-11-01
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1991-04-17
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1991-04-17
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1991-04-17
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1991-04-17
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1984-07-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1984-07-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",9.1,mg/l,1988-08-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",0.53,mg/l,1988-08-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",9.2,mg/l,1988-08-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",12,mg/l,1988-08-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",9.6,mg/l,1988-08-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",2.4,mg/l,1988-08-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1988-08-11
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1984-07-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1984-07-18
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1984-07-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1984-07-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1.5,mg/l,1984-07-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",6.6,mg/l NO3,1984-07-20
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-05-22
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-05-22
"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,1990-05-22
